"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","CCAA","Província_naixement","Nombre"
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Castella i Lleó","Segòvia",5
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Castella i Lleó","Segòvia",7
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Castella i Lleó","Segòvia",14
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Castella i Lleó","Segòvia",10
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Castella i Lleó","Segòvia",20
2021,1,"Ciutat Vella",1,"el Raval","Homes","Castella i Lleó","Sòria",26
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Castella i Lleó","Sòria",6
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Castella i Lleó","Sòria",7
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Castella i Lleó","Sòria",11
2021,2,"Eixample",5,"el Fort Pienc","Homes","Castella i Lleó","Sòria",42
2021,2,"Eixample",6,"la Sagrada Família","Homes","Castella i Lleó","Sòria",62
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Castella i Lleó","Sòria",34
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Castella i Lleó","Sòria",19
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Castella i Lleó","Sòria",58
2021,2,"Eixample",10,"Sant Antoni","Homes","Castella i Lleó","Sòria",30
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Castella i Lleó","Sòria",24
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Castella i Lleó","Sòria",1
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Castella i Lleó","Sòria",28
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Castella i Lleó","Sòria",16
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Castella i Lleó","Sòria",27
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Castella i Lleó","Sòria",32
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Castella i Lleó","Sòria",35
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Castella i Lleó","Sòria",50
2021,4,"Les Corts",19,"les Corts","Homes","Castella i Lleó","Sòria",62
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Castella i Lleó","Sòria",39
2021,4,"Les Corts",21,"Pedralbes","Homes","Castella i Lleó","Sòria",7
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Castella i Lleó","Sòria",3
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Castella i Lleó","Sòria",13
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Castella i Lleó","Sòria",9
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Castella i Lleó","Sòria",12
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Castella i Lleó","Sòria",14
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Castella i Lleó","Sòria",17
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Castella i Lleó","Sòria",13
2021,6,"Gràcia",29,"el Coll","Homes","Castella i Lleó","Sòria",10
2021,6,"Gràcia",30,"la Salut","Homes","Castella i Lleó","Sòria",17
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Castella i Lleó","Sòria",38
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Castella i Lleó","Sòria",42
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Castella i Lleó","Sòria",40
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Castella i Lleó","Sòria",14
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Castella i Lleó","Sòria",58
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Castella i Lleó","Sòria",17
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Castella i Lleó","Sòria",54
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Castella i Lleó","Sòria",22
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Castella i Lleó","Sòria",19
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Castella i Lleó","Sòria",8
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Castella i Lleó","Sòria",15
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Castella i Lleó","Sòria",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Castella i Lleó","Sòria",59
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Castella i Lleó","Sòria",53
2021,8,"Nou Barris",45,"Porta","Homes","Castella i Lleó","Sòria",78
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Castella i Lleó","Sòria",28
2021,8,"Nou Barris",47,"Can Peguera","Homes","Castella i Lleó","Sòria",0
2021,8,"Nou Barris",48,"la Guineueta","Homes","Castella i Lleó","Sòria",57
2021,8,"Nou Barris",49,"Canyelles","Homes","Castella i Lleó","Sòria",18
2021,8,"Nou Barris",50,"les Roquetes","Homes","Castella i Lleó","Sòria",19
2021,8,"Nou Barris",51,"Verdun","Homes","Castella i Lleó","Sòria",20
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Castella i Lleó","Sòria",63
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Castella i Lleó","Sòria",3
2021,8,"Nou Barris",54,"Torre Baró","Homes","Castella i Lleó","Sòria",1
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Castella i Lleó","Sòria",9
2021,8,"Nou Barris",56,"Vallbona","Homes","Castella i Lleó","Sòria",0
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Castella i Lleó","Sòria",5
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Castella i Lleó","Sòria",0
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Castella i Lleó","Sòria",19
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Castella i Lleó","Sòria",113
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Castella i Lleó","Sòria",90
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Castella i Lleó","Sòria",27
2021,9,"Sant Andreu",63,"Navas","Homes","Castella i Lleó","Sòria",64
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Castella i Lleó","Sòria",59
2021,10,"Sant Martí",65,"el Clot","Homes","Castella i Lleó","Sòria",62
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Castella i Lleó","Sòria",22
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Castella i Lleó","Sòria",10
2021,10,"Sant Martí",68,"el Poblenou","Homes","Castella i Lleó","Sòria",30
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Castella i Lleó","Sòria",11
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Castella i Lleó","Sòria",27
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Castella i Lleó","Sòria",26
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Castella i Lleó","Sòria",46
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Castella i Lleó","Sòria",82
2021,1,"Ciutat Vella",1,"el Raval","Homes","Castella i Lleó","Valladolid",37
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Castella i Lleó","Valladolid",24
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Castella i Lleó","Valladolid",8
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Castella i Lleó","Valladolid",18
2021,2,"Eixample",5,"el Fort Pienc","Homes","Castella i Lleó","Valladolid",44
2021,2,"Eixample",6,"la Sagrada Família","Homes","Castella i Lleó","Valladolid",54
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Castella i Lleó","Valladolid",44
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Castella i Lleó","Valladolid",31
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Castella i Lleó","Valladolid",52
2021,2,"Eixample",10,"Sant Antoni","Homes","Castella i Lleó","Valladolid",40
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Castella i Lleó","Valladolid",33
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Castella i Lleó","Valladolid",1
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Castella i Lleó","Valladolid",28
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Castella i Lleó","Valladolid",16
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Castella i Lleó","Valladolid",14
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Castella i Lleó","Valladolid",11
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Castella i Lleó","Valladolid",33
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Castella i Lleó","Valladolid",40
2021,4,"Les Corts",19,"les Corts","Homes","Castella i Lleó","Valladolid",39
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Castella i Lleó","Valladolid",23
2021,4,"Les Corts",21,"Pedralbes","Homes","Castella i Lleó","Valladolid",12
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Castella i Lleó","Valladolid",3
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Castella i Lleó","Valladolid",15
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Castella i Lleó","Valladolid",15
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Castella i Lleó","Valladolid",20
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Castella i Lleó","Valladolid",28
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Castella i Lleó","Valladolid",22
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Castella i Lleó","Valladolid",14
2021,6,"Gràcia",29,"el Coll","Homes","Castella i Lleó","Valladolid",9
2021,6,"Gràcia",30,"la Salut","Homes","Castella i Lleó","Valladolid",8
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Castella i Lleó","Valladolid",46
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Castella i Lleó","Valladolid",38
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Castella i Lleó","Valladolid",28
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Castella i Lleó","Valladolid",12
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Castella i Lleó","Valladolid",44
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Castella i Lleó","Valladolid",10
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Castella i Lleó","Valladolid",25
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Castella i Lleó","Valladolid",4
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Castella i Lleó","Valladolid",5
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Castella i Lleó","Valladolid",6
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Castella i Lleó","Valladolid",9
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Castella i Lleó","Valladolid",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Castella i Lleó","Valladolid",30
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Castella i Lleó","Valladolid",30
2021,8,"Nou Barris",45,"Porta","Homes","Castella i Lleó","Valladolid",26
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Castella i Lleó","Valladolid",14
2021,8,"Nou Barris",47,"Can Peguera","Homes","Castella i Lleó","Valladolid",1
2021,8,"Nou Barris",48,"la Guineueta","Homes","Castella i Lleó","Valladolid",15
2021,8,"Nou Barris",49,"Canyelles","Homes","Castella i Lleó","Valladolid",8
2021,8,"Nou Barris",50,"les Roquetes","Homes","Castella i Lleó","Valladolid",7
2021,8,"Nou Barris",51,"Verdun","Homes","Castella i Lleó","Valladolid",15
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Castella i Lleó","Valladolid",37
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Castella i Lleó","Valladolid",6
2021,8,"Nou Barris",54,"Torre Baró","Homes","Castella i Lleó","Valladolid",1
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Castella i Lleó","Valladolid",17
2021,8,"Nou Barris",56,"Vallbona","Homes","Castella i Lleó","Valladolid",1
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Castella i Lleó","Valladolid",9
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Castella i Lleó","Valladolid",0
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Castella i Lleó","Valladolid",7
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Castella i Lleó","Valladolid",46
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Castella i Lleó","Valladolid",35
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Castella i Lleó","Valladolid",21
2021,9,"Sant Andreu",63,"Navas","Homes","Castella i Lleó","Valladolid",23
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Castella i Lleó","Valladolid",39
2021,10,"Sant Martí",65,"el Clot","Homes","Castella i Lleó","Valladolid",28
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Castella i Lleó","Valladolid",13
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Castella i Lleó","Valladolid",9
2021,10,"Sant Martí",68,"el Poblenou","Homes","Castella i Lleó","Valladolid",25
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Castella i Lleó","Valladolid",10
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Castella i Lleó","Valladolid",22
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Castella i Lleó","Valladolid",16
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Castella i Lleó","Valladolid",24
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Castella i Lleó","Valladolid",40
2021,1,"Ciutat Vella",1,"el Raval","Homes","Castella i Lleó","Zamora",24
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Castella i Lleó","Zamora",13
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Castella i Lleó","Zamora",6
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Castella i Lleó","Zamora",11
2021,2,"Eixample",5,"el Fort Pienc","Homes","Castella i Lleó","Zamora",22
2021,2,"Eixample",6,"la Sagrada Família","Homes","Castella i Lleó","Zamora",41
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Castella i Lleó","Zamora",20
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Castella i Lleó","Zamora",25
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Castella i Lleó","Zamora",47
2021,2,"Eixample",10,"Sant Antoni","Homes","Castella i Lleó","Zamora",26
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Castella i Lleó","Zamora",24
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Castella i Lleó","Zamora",0
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Castella i Lleó","Zamora",43
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Castella i Lleó","Zamora",14
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Castella i Lleó","Zamora",17
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Castella i Lleó","Zamora",23
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Castella i Lleó","Zamora",28
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Castella i Lleó","Zamora",22
2021,4,"Les Corts",19,"les Corts","Homes","Castella i Lleó","Zamora",42
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Castella i Lleó","Zamora",40
2021,4,"Les Corts",21,"Pedralbes","Homes","Castella i Lleó","Zamora",6
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Castella i Lleó","Zamora",2
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Castella i Lleó","Zamora",8
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Castella i Lleó","Zamora",8
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Castella i Lleó","Zamora",9
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Castella i Lleó","Zamora",19
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Castella i Lleó","Zamora",7
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Castella i Lleó","Zamora",15
2021,6,"Gràcia",29,"el Coll","Homes","Castella i Lleó","Zamora",4
2021,6,"Gràcia",30,"la Salut","Homes","Castella i Lleó","Zamora",10
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Castella i Lleó","Zamora",21
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Castella i Lleó","Zamora",19
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Castella i Lleó","Zamora",28
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Castella i Lleó","Zamora",14
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Castella i Lleó","Zamora",32
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Castella i Lleó","Zamora",8
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Castella i Lleó","Zamora",41
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Castella i Lleó","Zamora",20
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Castella i Lleó","Zamora",10
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Castella i Lleó","Zamora",5
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Castella i Lleó","Zamora",13
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Castella i Lleó","Zamora",0
2021,7,"Horta-Guinardó",43,"Horta","Homes","Castella i Lleó","Zamora",32
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Castella i Lleó","Zamora",43
2021,8,"Nou Barris",45,"Porta","Homes","Castella i Lleó","Zamora",41
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Castella i Lleó","Zamora",13
2021,8,"Nou Barris",47,"Can Peguera","Homes","Castella i Lleó","Zamora",1
2021,8,"Nou Barris",48,"la Guineueta","Homes","Castella i Lleó","Zamora",15
2021,8,"Nou Barris",49,"Canyelles","Homes","Castella i Lleó","Zamora",17
2021,8,"Nou Barris",50,"les Roquetes","Homes","Castella i Lleó","Zamora",18
2021,8,"Nou Barris",51,"Verdun","Homes","Castella i Lleó","Zamora",11
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Castella i Lleó","Zamora",48
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Castella i Lleó","Zamora",6
2021,8,"Nou Barris",54,"Torre Baró","Homes","Castella i Lleó","Zamora",2
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Castella i Lleó","Zamora",6
2021,8,"Nou Barris",56,"Vallbona","Homes","Castella i Lleó","Zamora",0
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Castella i Lleó","Zamora",12
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Castella i Lleó","Zamora",0
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Castella i Lleó","Zamora",14
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Castella i Lleó","Zamora",100
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Castella i Lleó","Zamora",58
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Castella i Lleó","Zamora",14
2021,9,"Sant Andreu",63,"Navas","Homes","Castella i Lleó","Zamora",27
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Castella i Lleó","Zamora",35
2021,10,"Sant Martí",65,"el Clot","Homes","Castella i Lleó","Zamora",28
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Castella i Lleó","Zamora",21
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Castella i Lleó","Zamora",6
2021,10,"Sant Martí",68,"el Poblenou","Homes","Castella i Lleó","Zamora",20
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Castella i Lleó","Zamora",12
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Castella i Lleó","Zamora",26
2021,10,"Sant Martí",71,"Provençals del Poblenou","Homes","Castella i Lleó","Zamora",17
2021,10,"Sant Martí",72,"Sant Martí de Provençals","Homes","Castella i Lleó","Zamora",39
2021,10,"Sant Martí",73,"la Verneda i la Pau","Homes","Castella i Lleó","Zamora",65
2021,1,"Ciutat Vella",1,"el Raval","Homes","Catalunya","Barcelona",6908
2021,1,"Ciutat Vella",2,"el Barri Gòtic","Homes","Catalunya","Barcelona",2473
2021,1,"Ciutat Vella",3,"la Barceloneta","Homes","Catalunya","Barcelona",2875
2021,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Homes","Catalunya","Barcelona",3731
2021,2,"Eixample",5,"el Fort Pienc","Homes","Catalunya","Barcelona",7755
2021,2,"Eixample",6,"la Sagrada Família","Homes","Catalunya","Barcelona",12578
2021,2,"Eixample",7,"la Dreta de l'Eixample","Homes","Catalunya","Barcelona",11077
2021,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Homes","Catalunya","Barcelona",10474
2021,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Homes","Catalunya","Barcelona",14692
2021,2,"Eixample",10,"Sant Antoni","Homes","Catalunya","Barcelona",9408
2021,3,"Sants-Montjuïc",11,"el Poble Sec","Homes","Catalunya","Barcelona",8172
2021,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Homes","Catalunya","Barcelona",493
2021,3,"Sants-Montjuïc",13,"la Marina de Port","Homes","Catalunya","Barcelona",8531
2021,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Homes","Catalunya","Barcelona",2410
2021,3,"Sants-Montjuïc",15,"Hostafrancs","Homes","Catalunya","Barcelona",3808
2021,3,"Sants-Montjuïc",16,"la Bordeta","Homes","Catalunya","Barcelona",5488
2021,3,"Sants-Montjuïc",17,"Sants - Badal","Homes","Catalunya","Barcelona",6087
2021,3,"Sants-Montjuïc",18,"Sants","Homes","Catalunya","Barcelona",10953
2021,4,"Les Corts",19,"les Corts","Homes","Catalunya","Barcelona",13460
2021,4,"Les Corts",20,"la Maternitat i Sant Ramon","Homes","Catalunya","Barcelona",6640
2021,4,"Les Corts",21,"Pedralbes","Homes","Catalunya","Barcelona",3384
2021,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Homes","Catalunya","Barcelona",1664
2021,5,"Sarrià-Sant Gervasi",23,"Sarrià","Homes","Catalunya","Barcelona",8048
2021,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Homes","Catalunya","Barcelona",5542
2021,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Homes","Catalunya","Barcelona",8370
2021,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Homes","Catalunya","Barcelona",14763
2021,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Homes","Catalunya","Barcelona",9061
2021,6,"Gràcia",28,"Vallcarca i els Penitents","Homes","Catalunya","Barcelona",4762
2021,6,"Gràcia",29,"el Coll","Homes","Catalunya","Barcelona",2145
2021,6,"Gràcia",30,"la Salut","Homes","Catalunya","Barcelona",3886
2021,6,"Gràcia",31,"la Vila de Gràcia","Homes","Catalunya","Barcelona",12899
2021,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Homes","Catalunya","Barcelona",9777
2021,7,"Horta-Guinardó",33,"el Baix Guinardó","Homes","Catalunya","Barcelona",7125
2021,7,"Horta-Guinardó",34,"Can Baró","Homes","Catalunya","Barcelona",2572
2021,7,"Horta-Guinardó",35,"el Guinardó","Homes","Catalunya","Barcelona",10362
2021,7,"Horta-Guinardó",36,"la Font d'en Fargues","Homes","Catalunya","Barcelona",3226
2021,7,"Horta-Guinardó",37,"el Carmel","Homes","Catalunya","Barcelona",7972
2021,7,"Horta-Guinardó",38,"la Teixonera","Homes","Catalunya","Barcelona",3160
2021,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Homes","Catalunya","Barcelona",1853
2021,7,"Horta-Guinardó",40,"Montbau","Homes","Catalunya","Barcelona",1398
2021,7,"Horta-Guinardó",41,"la Vall d'Hebron","Homes","Catalunya","Barcelona",1659
2021,7,"Horta-Guinardó",42,"la Clota","Homes","Catalunya","Barcelona",242
2021,7,"Horta-Guinardó",43,"Horta","Homes","Catalunya","Barcelona",7965
2021,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Homes","Catalunya","Barcelona",6706
2021,8,"Nou Barris",45,"Porta","Homes","Catalunya","Barcelona",6315
2021,8,"Nou Barris",46,"el Turó de la Peira","Homes","Catalunya","Barcelona",3776
2021,8,"Nou Barris",47,"Can Peguera","Homes","Catalunya","Barcelona",749
2021,8,"Nou Barris",48,"la Guineueta","Homes","Catalunya","Barcelona",4377
2021,8,"Nou Barris",49,"Canyelles","Homes","Catalunya","Barcelona",2053
2021,8,"Nou Barris",50,"les Roquetes","Homes","Catalunya","Barcelona",3966
2021,8,"Nou Barris",51,"Verdun","Homes","Catalunya","Barcelona",2939
2021,8,"Nou Barris",52,"la Prosperitat","Homes","Catalunya","Barcelona",6530
2021,8,"Nou Barris",53,"la Trinitat Nova","Homes","Catalunya","Barcelona",1992
2021,8,"Nou Barris",54,"Torre Baró","Homes","Catalunya","Barcelona",799
2021,8,"Nou Barris",55,"Ciutat Meridiana","Homes","Catalunya","Barcelona",2197
2021,8,"Nou Barris",56,"Vallbona","Homes","Catalunya","Barcelona",400
2021,9,"Sant Andreu",57,"la Trinitat Vella","Homes","Catalunya","Barcelona",2290
2021,9,"Sant Andreu",58,"Baró de Viver","Homes","Catalunya","Barcelona",845
2021,9,"Sant Andreu",59,"el Bon Pastor","Homes","Catalunya","Barcelona",3940
2021,9,"Sant Andreu",60,"Sant Andreu","Homes","Catalunya","Barcelona",18422
2021,9,"Sant Andreu",61,"la Sagrera","Homes","Catalunya","Barcelona",7814
2021,9,"Sant Andreu",62,"el Congrés i els Indians","Homes","Catalunya","Barcelona",4202
2021,9,"Sant Andreu",63,"Navas","Homes","Catalunya","Barcelona",6085
2021,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Homes","Catalunya","Barcelona",9996
2021,10,"Sant Martí",65,"el Clot","Homes","Catalunya","Barcelona",7514
2021,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Homes","Catalunya","Barcelona",3964
2021,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Homes","Catalunya","Barcelona",2664
2021,10,"Sant Martí",68,"el Poblenou","Homes","Catalunya","Barcelona",10039
2021,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Homes","Catalunya","Barcelona",3884
2021,10,"Sant Martí",70,"el Besòs i el Maresme","Homes","Catalunya","Barcelona",5611
